usertype,zip_code_start,borough_start,neighborhood_start,zip_code_end,borough_end,neighborhood_end,start_day,stop_day,day_mean_temperature,day_mean_wind_speed,day_total_precipitation,trip_minutes,trip_count
Customer,10005,Manhattan,Lower Manhattan,10003,Manhattan,Lower East Side,2020-06-20,2020-06-20,70.1,4.9,0.0,20.0,1
Subscriber,10003,Manhattan,Lower East Side,10003,Manhattan,Lower East Side,2019-01-15,2019-01-15,42.6,3.3,0.38,180.0,1
Subscriber,10016,Manhattan,Gramercy Park and Murray Hill,10003,Manhattan,Lower East Side,2019-06-06,2019-06-06,67.7,4.2,0.25,0.0,5
Subscriber,10005,Manhattan,Lower Manhattan,10003,Manhattan,Lower East Side,2020-07-20,2020-07-20,88.0,4.1,0.0,10.0,1
Customer,10012,Manhattan,Greenwich Village and Soho,10003,Manhattan,Lower East Side,2020-10-05,2020-10-05,57.7,6.6,0.0,30.0,3
Customer,10009,Manhattan,Lower East Side,10003,Manhattan,Lower East Side,2019-06-16,2019-06-16,72.3,2.1,0.0,30.0,2
Subscriber,10001,Manhattan,Chelsea and Clinton,10003,Manhattan,Lower East Side,2019-08-04,2019-08-04,75.0,2.9,0.02,30.0,4
Subscriber,10003,Manhattan,Lower East Side,10003,Manhattan,Lower East Side,2019-10-15,2019-10-15,71.4,4.4,0.0,70.0,1
Subscriber,10010,Manhattan,Gramercy Park and Murray Hill,10003,Manhattan,Lower East Side,2020-11-27,2020-11-27,57.1,2.9,0.0,30.0,1
Subscriber,10003,Manhattan,Lower East Side,10003,Manhattan,Lower East Side,2019-05-19,2019-05-19,60.3,4.3,0.0,50.0,1
Subscriber,10010,Manhattan,Gramercy Park and Murray Hill,10003,Manhattan,Lower East Side,2019-10-18,2019-10-18,63.8,4.7,0.0,30.0,1
Subscriber,10003,Manhattan,Lower East Side,10003,Manhattan,Lower East Side,2020-10-10,2020-10-11,58.9,2.6,0.89,10.0,1
Subscriber,10001,Manhattan,Chelsea and Clinton,10003,Manhattan,Lower East Side,2020-10-05,2020-10-05,57.7,6.6,0.0,30.0,3
Customer,10004,Manhattan,Lower Manhattan,10003,Manhattan,Lower East Side,2020-05-16,2020-05-16,65.4,1.8,0.03,40.0,2
Subscriber,10007,Manhattan,Lower Manhattan,10003,Manhattan,Lower East Side,2020-01-23,2020-01-23,32.7,5.5,0.0,30.0,1
Subscriber,10010,Manhattan,Gramercy Park and Murray Hill,10003,Manhattan,Lower East Side,2020-10-18,2020-10-18,43.5,5.0,0.0,30.0,1
Subscriber,11201,Brooklyn,Northwest Brooklyn,10003,Manhattan,Lower East Side,2019-07-15,2019-07-15,75.3,2.8,0.46,20.0,7
Subscriber,10003,Manhattan,Lower East Side,10003,Manhattan,Lower East Side,2019-02-13,2019-02-13,29.9,10.6,0.25,0.0,2
Subscriber,10036,Manhattan,Chelsea and Clinton,10003,Manhattan,Lower East Side,2019-05-10,2019-05-10,65.6,3.3,0.04,50.0,1
Customer,10011,Manhattan,Chelsea and Clinton,10003,Manhattan,Lower East Side,2020-10-16,2020-10-16,58.5,4.9,0.0,0.0,2
Subscriber,10038,Manhattan,Lower Manhattan,10003,Manhattan,Lower East Side,2019-01-16,2019-01-16,39.4,999.9,0.0,10.0,4
Subscriber,10004,Manhattan,Lower Manhattan,10003,Manhattan,Lower East Side,2019-04-03,2019-04-03,53.6,3.0,0.0,20.0,7
Subscriber,10038,Manhattan,Lower Manhattan,10003,Manhattan,Lower East Side,2019-08-10,2019-08-10,77.5,2.3,0.0,40.0,1
Subscriber,10018,Manhattan,Chelsea and Clinton,10003,Manhattan,Lower East Side,2020-08-15,2020-08-15,80.7,3.3,0.0,50.0,1
Customer,10036,Manhattan,Chelsea and Clinton,10003,Manhattan,Lower East Side,2020-08-31,2020-08-31,81.7,3.8,0.13,20.0,2
Customer,10007,Manhattan,Lower Manhattan,10003,Manhattan,Lower East Side,2019-10-25,2019-10-25,58.1,4.3,0.0,110.0,1
Subscriber,10022,Manhattan,Gramercy Park and Murray Hill,10003,Manhattan,Lower East Side,2019-05-25,2019-05-25,65.8,2.0,0.32,30.0,2
Subscriber,10016,Manhattan,Gramercy Park and Murray Hill,10003,Manhattan,Lower East Side,2020-01-05,2020-01-05,40.9,9.7,0.12,30.0,1
Customer,10003,Manhattan,Lower East Side,10003,Manhattan,Lower East Side,2019-01-27,2019-01-27,34.8,5.9,0.0,10.0,1
Subscriber,10011,Manhattan,Chelsea and Clinton,10003,Manhattan,Lower East Side,2020-09-05,2020-09-06,74.0,4.4,0.0,10.0,1
Customer,10168,Manhattan,Gramercy Park and Murray Hill,10003,Manhattan,Lower East Side,2020-05-21,2020-05-21,56.7,2.5,0.0,20.0,2
Customer,10019,Manhattan,Chelsea and Clinton,10003,Manhattan,Lower East Side,2019-08-10,2019-08-10,77.5,2.3,0.0,50.0,1
Subscriber,10022,Manhattan,Gramercy Park and Murray Hill,10003,Manhattan,Lower East Side,2019-12-14,2019-12-15,41.0,5.9,0.0,20.0,1
Subscriber,10010,Manhattan,Gramercy Park and Murray Hill,10003,Manhattan,Lower East Side,2019-12-12,2019-12-12,34.5,6.2,0.01,40.0,1
Subscriber,10005,Manhattan,Lower Manhattan,10003,Manhattan,Lower East Side,2019-02-17,2019-02-17,23.7,5.5,0.0,20.0,1
Customer,10005,Manhattan,Lower Manhattan,10003,Manhattan,Lower East Side,2019-03-10,2019-03-10,42.3,4.7,0.0,30.0,1
Subscriber,10009,Manhattan,Lower East Side,10003,Manhattan,Lower East Side,2019-08-02,2019-08-02,70.4,4.7,0.36,50.0,1
Subscriber,10001,Manhattan,Chelsea and Clinton,10003,Manhattan,Lower East Side,2020-09-02,2020-09-03,81.1,1.8,0.0,20.0,1
Subscriber,10280,Manhattan,Lower Manhattan,10003,Manhattan,Lower East Side,2020-10-11,2020-10-11,59.3,2.8,0.0,70.0,1
Subscriber,11205,Brooklyn,Northwest Brooklyn,10003,Manhattan,Lower East Side,2019-07-29,2019-07-29,69.6,5.3,0.19,20.0,4
Subscriber,11205,Brooklyn,Northwest Brooklyn,10003,Manhattan,Lower East Side,2019-03-25,2019-03-25,32.4,4.1,0.0,20.0,1
Customer,10280,Manhattan,Lower Manhattan,10003,Manhattan,Lower East Side,2020-08-06,2020-08-06,75.6,2.7,0.0,40.0,1
Subscriber,11222,Brooklyn,Greenpoint,10003,Manhattan,Lower East Side,2020-10-12,2020-10-12,64.4,3.7,0.0,20.0,1
Subscriber,11211,Brooklyn,Greenpoint,10003,Manhattan,Lower East Side,2020-09-26,2020-09-26,66.5,5.2,0.0,30.0,3
Subscriber,10282,Manhattan,Tribeca,10003,Manhattan,Lower East Side,2020-01-03,2020-01-03,35.5,5.0,0.0,10.0,1
Subscriber,10014,Manhattan,Greenwich Village and Soho,10003,Manhattan,Lower East Side,2019-08-19,2019-08-19,72.2,3.6,0.0,30.0,5
Subscriber,10005,Manhattan,Lower Manhattan,10003,Manhattan,Lower East Side,2020-01-20,2020-01-20,37.5,5.1,0.0,10.0,1
Subscriber,11222,Brooklyn,Greenpoint,10003,Manhattan,Lower East Side,2020-10-22,2020-10-22,65.4,4.1,0.0,30.0,1
Subscriber,11217,Brooklyn,Northwest Brooklyn,10003,Manhattan,Lower East Side,2020-06-12,2020-06-12,81.6,3.3,0.0,20.0,2
Customer,10038,Manhattan,Lower Manhattan,10003,Manhattan,Lower East Side,2020-11-24,2020-11-24,38.2,3.8,0.0,20.0,1
Customer,10002,Manhattan,Lower East Side,10003,Manhattan,Lower East Side,2019-11-08,2019-11-08,41.9,5.3,0.0,20.0,4
Subscriber,10014,Manhattan,Greenwich Village and Soho,10003,Manhattan,Lower East Side,2020-11-10,2020-11-10,55.0,6.7,0.0,470.0,1
Customer,10010,Manhattan,Gramercy Park and Murray Hill,10003,Manhattan,Lower East Side,2019-08-22,2019-08-22,70.6,3.5,0.37,30.0,2
Subscriber,10014,Manhattan,Greenwich Village and Soho,10003,Manhattan,Lower East Side,2019-08-28,2019-08-28,76.4,4.9,0.0,30.0,1
Subscriber,11205,Brooklyn,Northwest Brooklyn,10003,Manhattan,Lower East Side,2020-10-19,2020-10-19,42.9,2.2,0.0,20.0,2
Subscriber,10019,Manhattan,Chelsea and Clinton,10003,Manhattan,Lower East Side,2019-09-19,2019-09-19,61.6,6.6,0.0,40.0,2
Subscriber,11217,Brooklyn,Northwest Brooklyn,10003,Manhattan,Lower East Side,2019-09-22,2019-09-22,67.3,5.3,0.0,20.0,1
Customer,10005,Manhattan,Lower Manhattan,10003,Manhattan,Lower East Side,2019-06-08,2019-06-08,75.0,2.1,0.0,20.0,3
Subscriber,10014,Manhattan,Greenwich Village and Soho,10003,Manhattan,Lower East Side,2019-05-04,2019-05-04,57.6,5.1,0.08,70.0,1
Subscriber,10016,Manhattan,Gramercy Park and Murray Hill,10003,Manhattan,Lower East Side,2019-10-29,2019-10-29,64.5,3.9,0.0,30.0,1
Subscriber,11217,Brooklyn,Northwest Brooklyn,10003,Manhattan,Lower East Side,2020-08-04,2020-08-04,80.7,4.6,0.43,30.0,3
Customer,10022,Manhattan,Gramercy Park and Murray Hill,10003,Manhattan,Lower East Side,2020-06-12,2020-06-12,81.6,3.3,0.0,20.0,2
Customer,10036,Manhattan,Chelsea and Clinton,10003,Manhattan,Lower East Side,2019-07-25,2019-07-25,73.7,3.5,0.0,50.0,1
Customer,10282,Manhattan,Tribeca,10003,Manhattan,Lower East Side,2020-08-24,2020-08-24,78.2,2.1,0.0,20.0,1
Subscriber,10009,Manhattan,Lower East Side,10003,Manhattan,Lower East Side,2020-04-15,2020-04-15,61.0,4.6,0.01,50.0,1
Customer,10011,Manhattan,Chelsea and Clinton,10003,Manhattan,Lower East Side,2020-08-31,2020-08-31,81.7,3.8,0.13,0.0,1
Subscriber,10003,Manhattan,Lower East Side,10003,Manhattan,Lower East Side,2020-12-17,2020-12-17,54.7,3.4,0.04,30.0,3
Subscriber,10022,Manhattan,Gramercy Park and Murray Hill,10003,Manhattan,Lower East Side,2020-06-13,2020-06-13,81.4,5.7,0.0,40.0,1
Subscriber,10013,Manhattan,Greenwich Village and Soho,10003,Manhattan,Lower East Side,2020-09-04,2020-09-04,80.6,5.0,0.0,50.0,1
Subscriber,10014,Manhattan,Greenwich Village and Soho,10003,Manhattan,Lower East Side,2020-05-01,2020-05-01,53.6,5.1,0.0,30.0,1
Subscriber,10018,Manhattan,Chelsea and Clinton,10003,Manhattan,Lower East Side,2019-01-11,2019-01-12,47.7,5.6,1.4,10.0,1
Subscriber,10022,Manhattan,Gramercy Park and Murray Hill,10003,Manhattan,Lower East Side,2019-11-19,2019-11-19,26.7,6.9,0.0,10.0,4
Subscriber,11205,Brooklyn,Northwest Brooklyn,10003,Manhattan,Lower East Side,2020-12-09,2020-12-09,45.8,2.7,0.0,20.0,1
Customer,10005,Manhattan,Lower Manhattan,10003,Manhattan,Lower East Side,2019-06-21,2019-06-21,70.4,4.7,0.0,20.0,1
Subscriber,10019,Manhattan,Chelsea and Clinton,10003,Manhattan,Lower East Side,2020-09-24,2020-09-24,69.7,3.0,0.0,50.0,1
Customer,10019,Manhattan,Chelsea and Clinton,10003,Manhattan,Lower East Side,2020-12-09,2020-12-09,45.8,2.7,0.0,20.0,1
Subscriber,10001,Manhattan,Chelsea and Clinton,10003,Manhattan,Lower East Side,2019-09-29,2019-09-29,72.4,1.2,0.0,40.0,2
Subscriber,10017,Manhattan,Gramercy Park and Murray Hill,10003,Manhattan,Lower East Side,2019-10-08,2019-10-08,66.7,5.4,0.1,70.0,1
Subscriber,11211,Brooklyn,Greenpoint,10003,Manhattan,Lower East Side,2020-10-07,2020-10-07,64.9,2.5,0.0,10.0,1
Subscriber,10168,Manhattan,Gramercy Park and Murray Hill,10003,Manhattan,Lower East Side,2020-07-27,2020-07-27,78.5,2.8,0.36,30.0,2
Subscriber,10010,Manhattan,Gramercy Park and Murray Hill,10003,Manhattan,Lower East Side,2020-11-07,2020-11-08,64.9,3.6,0.0,10.0,1
Subscriber,10002,Manhattan,Lower East Side,10003,Manhattan,Lower East Side,2020-04-15,2020-04-15,61.0,4.6,0.01,30.0,2
Subscriber,10012,Manhattan,Greenwich Village and Soho,10003,Manhattan,Lower East Side,2019-07-05,2019-07-05,71.4,6.7,0.14,90.0,1
Subscriber,10010,Manhattan,Gramercy Park and Murray Hill,10003,Manhattan,Lower East Side,2020-12-15,2020-12-15,61.8,8.6,0.42,70.0,1
Subscriber,10009,Manhattan,Lower East Side,10003,Manhattan,Lower East Side,2020-06-25,2020-06-25,75.0,2.7,0.0,40.0,1
Subscriber,10014,Manhattan,Greenwich Village and Soho,10003,Manhattan,Lower East Side,2020-08-23,2020-08-23,76.0,3.6,0.0,40.0,1
Customer,10282,Manhattan,Tribeca,10003,Manhattan,Lower East Side,2019-05-04,2019-05-04,57.6,5.1,0.08,30.0,1
Subscriber,11211,Brooklyn,Greenpoint,10003,Manhattan,Lower East Side,2019-12-21,2019-12-21,32.4,3.8,0.0,20.0,1
Subscriber,11238,Brooklyn,Central Brooklyn,10003,Manhattan,Lower East Side,2020-09-13,2020-09-13,72.0,5.2,0.29,30.0,1
Subscriber,10012,Manhattan,Greenwich Village and Soho,10003,Manhattan,Lower East Side,2020-08-02,2020-08-02,79.9,2.0,0.0,40.0,1
Subscriber,10280,Manhattan,Lower Manhattan,10003,Manhattan,Lower East Side,2020-04-04,2020-04-04,52.9,7.4,0.05,40.0,1
Subscriber,10016,Manhattan,Gramercy Park and Murray Hill,10003,Manhattan,Lower East Side,2020-02-20,2020-02-20,10.0,9.7,0.0,0.0,1
Subscriber,10014,Manhattan,Greenwich Village and Soho,10003,Manhattan,Lower East Side,2019-07-06,2019-07-06,76.0,4.1,0.0,120.0,1
Subscriber,10022,Manhattan,Gramercy Park and Murray Hill,10003,Manhattan,Lower East Side,2020-03-31,2020-03-31,42.2,5.1,0.0,30.0,1
Subscriber,11217,Brooklyn,Northwest Brooklyn,10003,Manhattan,Lower East Side,2020-07-13,2020-07-13,79.5,2.3,0.0,20.0,1
Subscriber,10010,Manhattan,Gramercy Park and Murray Hill,10003,Manhattan,Lower East Side,2020-04-19,2020-04-19,58.7,7.1,0.0,40.0,1
Subscriber,10282,Manhattan,Tribeca,10003,Manhattan,Lower East Side,2020-05-11,2020-05-11,75.3,3.6,0.0,20.0,14
Subscriber,10016,Manhattan,Gramercy Park and Murray Hill,10003,Manhattan,Lower East Side,2020-08-02,2020-08-02,79.9,2.0,0.0,10.0,130
Subscriber,10168,Manhattan,Gramercy Park and Murray Hill,10003,Manhattan,Lower East Side,2020-09-29,2020-09-29,75.6,2.7,0.0,10.0,61
Subscriber,10016,Manhattan,Gramercy Park and Murray Hill,10003,Manhattan,Lower East Side,2020-08-31,2020-08-31,81.7,3.8,0.13,10.0,204
Subscriber,10016,Manhattan,Gramercy Park and Murray Hill,10003,Manhattan,Lower East Side,2019-01-17,2019-01-17,37.8,999.9,0.0,10.0,105
Subscriber,10016,Manhattan,Gramercy Park and Murray Hill,10003,Manhattan,Lower East Side,2020-07-20,2020-07-20,88.0,4.1,0.0,10.0,181
Subscriber,10022,Manhattan,Gramercy Park and Murray Hill,10003,Manhattan,Lower East Side,2019-09-18,2019-09-18,65.8,1.8,0.0,20.0,36
Subscriber,10019,Manhattan,Chelsea and Clinton,10003,Manhattan,Lower East Side,2020-05-08,2020-05-08,66.9,2.3,0.0,20.0,30
Subscriber,10003,Manhattan,Lower East Side,10003,Manhattan,Lower East Side,2019-06-11,2019-06-11,67.0,6.0,0.02,0.0,217
Subscriber,10009,Manhattan,Lower East Side,10003,Manhattan,Lower East Side,2020-05-27,2020-05-27,75.7,4.8,0.0,10.0,292
Subscriber,10016,Manhattan,Gramercy Park and Murray Hill,10003,Manhattan,Lower East Side,2020-09-13,2020-09-13,72.0,5.2,0.29,10.0,153
Subscriber,10022,Manhattan,Gramercy Park and Murray Hill,10003,Manhattan,Lower East Side,2019-04-11,2019-04-11,62.1,5.7,0.0,20.0,27
Subscriber,10010,Manhattan,Gramercy Park and Murray Hill,10003,Manhattan,Lower East Side,2019-01-16,2019-01-16,39.4,999.9,0.0,10.0,115
Subscriber,10007,Manhattan,Lower Manhattan,10003,Manhattan,Lower East Side,2019-06-09,2019-06-09,67.4,3.6,0.64,30.0,4
Subscriber,10001,Manhattan,Chelsea and Clinton,10003,Manhattan,Lower East Side,2020-07-21,2020-07-21,83.7,2.5,0.0,10.0,160
Subscriber,10010,Manhattan,Gramercy Park and Murray Hill,10003,Manhattan,Lower East Side,2020-09-17,2020-09-17,77.0,1.3,0.0,0.0,49
Subscriber,10010,Manhattan,Gramercy Park and Murray Hill,10003,Manhattan,Lower East Side,2020-07-29,2020-07-29,85.4,2.7,0.0,10.0,178
Subscriber,10013,Manhattan,Greenwich Village and Soho,10003,Manhattan,Lower East Side,2020-09-12,2020-09-12,74.0,2.3,0.0,30.0,4
Subscriber,10018,Manhattan,Chelsea and Clinton,10003,Manhattan,Lower East Side,2020-05-14,2020-05-14,60.0,3.5,0.0,20.0,38
Subscriber,10014,Manhattan,Greenwich Village and Soho,10003,Manhattan,Lower East Side,2019-06-28,2019-06-28,74.5,2.5,0.0,20.0,41
Subscriber,10014,Manhattan,Greenwich Village and Soho,10003,Manhattan,Lower East Side,2019-11-05,2019-11-05,60.4,4.3,0.0,20.0,21
Customer,10003,Manhattan,Lower East Side,10003,Manhattan,Lower East Side,2020-05-27,2020-05-27,75.7,4.8,0.0,20.0,6
Subscriber,10003,Manhattan,Lower East Side,10003,Manhattan,Lower East Side,2020-01-01,2020-01-01,31.4,5.3,0.0,10.0,66
Subscriber,10009,Manhattan,Lower East Side,10003,Manhattan,Lower East Side,2020-06-14,2020-06-14,77.9,2.1,0.0,20.0,2
Subscriber,10013,Manhattan,Greenwich Village and Soho,10003,Manhattan,Lower East Side,2019-04-11,2019-04-11,62.1,5.7,0.0,30.0,2
Customer,10016,Manhattan,Gramercy Park and Murray Hill,10003,Manhattan,Lower East Side,2020-11-07,2020-11-07,64.9,3.6,0.0,20.0,10
Customer,10002,Manhattan,Lower East Side,10003,Manhattan,Lower East Side,2019-06-08,2019-06-08,75.0,2.1,0.0,10.0,13
Subscriber,10011,Manhattan,Chelsea and Clinton,10003,Manhattan,Lower East Side,2019-11-17,2019-11-17,43.7,2.6,0.49,10.0,91
Customer,10009,Manhattan,Lower East Side,10003,Manhattan,Lower East Side,2020-08-12,2020-08-12,77.0,3.8,0.58,10.0,15
Subscriber,10003,Manhattan,Lower East Side,10003,Manhattan,Lower East Side,2019-04-04,2019-04-04,44.4,6.5,0.1,0.0,101
Subscriber,10011,Manhattan,Chelsea and Clinton,10003,Manhattan,Lower East Side,2020-12-17,2020-12-17,54.7,3.4,0.04,0.0,30
Subscriber,10011,Manhattan,Chelsea and Clinton,10003,Manhattan,Lower East Side,2019-11-29,2019-11-29,31.4,3.1,0.0,0.0,18
Subscriber,10011,Manhattan,Chelsea and Clinton,10003,Manhattan,Lower East Side,2019-12-16,2019-12-16,43.2,2.8,0.0,80.0,1
Subscriber,11201,Brooklyn,Northwest Brooklyn,10003,Manhattan,Lower East Side,2020-04-06,2020-04-06,50.8,3.5,0.0,30.0,5
Customer,10003,Manhattan,Lower East Side,10003,Manhattan,Lower East Side,2019-08-16,2019-08-16,70.3,3.4,0.0,30.0,14
Subscriber,10011,Manhattan,Chelsea and Clinton,10003,Manhattan,Lower East Side,2019-03-28,2019-03-28,48.0,5.1,0.0,10.0,124
Subscriber,10036,Manhattan,Chelsea and Clinton,10003,Manhattan,Lower East Side,2020-08-09,2020-08-09,75.0,2.9,0.0,10.0,4
Subscriber,10036,Manhattan,Chelsea and Clinton,10003,Manhattan,Lower East Side,2020-09-30,2020-09-30,73.5,5.3,1.33,20.0,20
Subscriber,10282,Manhattan,Tribeca,10003,Manhattan,Lower East Side,2020-12-13,2020-12-13,61.8,2.0,0.0,20.0,9
Subscriber,10278,Manhattan,Lower Manhattan,10003,Manhattan,Lower East Side,2020-06-09,2020-06-09,73.7,4.9,0.07,10.0,11
Subscriber,10004,Manhattan,Lower Manhattan,10003,Manhattan,Lower East Side,2019-08-30,2019-08-30,71.4,2.5,0.0,30.0,3
Customer,10007,Manhattan,Lower Manhattan,10003,Manhattan,Lower East Side,2019-10-14,2019-10-14,67.9,3.7,0.05,20.0,1
Customer,10007,Manhattan,Lower Manhattan,10003,Manhattan,Lower East Side,2019-04-12,2019-04-12,60.4,3.6,0.0,20.0,3
Subscriber,10002,Manhattan,Lower East Side,10003,Manhattan,Lower East Side,2020-10-11,2020-10-11,59.3,2.8,0.0,20.0,28
Subscriber,10038,Manhattan,Lower Manhattan,10003,Manhattan,Lower East Side,2019-08-01,2019-08-01,75.5,3.3,0.0,10.0,10
Subscriber,10007,Manhattan,Lower Manhattan,10003,Manhattan,Lower East Side,2020-09-29,2020-09-29,75.6,2.7,0.0,10.0,22
Customer,10038,Manhattan,Lower Manhattan,10003,Manhattan,Lower East Side,2020-07-04,2020-07-04,72.0,3.0,0.0,30.0,6
Customer,10007,Manhattan,Lower Manhattan,10003,Manhattan,Lower East Side,2020-08-15,2020-08-15,80.7,3.3,0.0,20.0,51
Customer,10018,Manhattan,Chelsea and Clinton,10003,Manhattan,Lower East Side,2020-08-06,2020-08-06,75.6,2.7,0.0,20.0,4
Subscriber,10002,Manhattan,Lower East Side,10003,Manhattan,Lower East Side,2020-05-24,2020-05-24,66.2,3.3,0.0,0.0,10
Subscriber,10010,Manhattan,Gramercy Park and Murray Hill,10003,Manhattan,Lower East Side,2020-11-05,2020-11-05,62.8,1.9,0.0,20.0,6
Subscriber,10010,Manhattan,Gramercy Park and Murray Hill,10003,Manhattan,Lower East Side,2019-09-15,2019-09-15,62.8,2.5,0.0,20.0,10
Subscriber,10023,Manhattan,Upper West Side,10003,Manhattan,Lower East Side,2019-04-18,2019-04-18,41.4,5.1,0.0,40.0,3
Subscriber,10010,Manhattan,Gramercy Park and Murray Hill,10003,Manhattan,Lower East Side,2019-08-16,2019-08-16,70.3,3.4,0.0,0.0,20
Subscriber,10018,Manhattan,Chelsea and Clinton,10003,Manhattan,Lower East Side,2019-04-02,2019-04-02,47.3,1.9,0.0,20.0,31
Subscriber,10018,Manhattan,Chelsea and Clinton,10003,Manhattan,Lower East Side,2020-04-29,2020-04-29,64.9,4.3,0.0,30.0,10
Customer,10014,Manhattan,Greenwich Village and Soho,10003,Manhattan,Lower East Side,2020-06-28,2020-06-28,64.3,5.8,1.42,30.0,6
Subscriber,10011,Manhattan,Chelsea and Clinton,10003,Manhattan,Lower East Side,2020-11-07,2020-11-07,64.9,3.6,0.0,20.0,31
Subscriber,10013,Manhattan,Greenwich Village and Soho,10003,Manhattan,Lower East Side,2019-06-09,2019-06-09,67.4,3.6,0.64,10.0,43
Subscriber,10011,Manhattan,Chelsea and Clinton,10003,Manhattan,Lower East Side,2020-11-29,2020-11-29,41.5,999.9,0.02,0.0,36
Subscriber,10017,Manhattan,Gramercy Park and Murray Hill,10003,Manhattan,Lower East Side,2020-10-30,2020-10-30,55.8,5.4,0.04,30.0,2
Subscriber,10016,Manhattan,Gramercy Park and Murray Hill,10003,Manhattan,Lower East Side,2019-07-17,2019-07-17,73.6,3.5,0.0,20.0,26
Subscriber,10018,Manhattan,Chelsea and Clinton,10003,Manhattan,Lower East Side,2020-04-20,2020-04-20,51.1,7.2,0.02,10.0,9
Subscriber,10016,Manhattan,Gramercy Park and Murray Hill,10003,Manhattan,Lower East Side,2020-12-14,2020-12-14,56.8,4.6,0.0,20.0,14
Subscriber,10013,Manhattan,Greenwich Village and Soho,10003,Manhattan,Lower East Side,2019-04-16,2019-04-16,38.8,7.3,0.69,20.0,14
Subscriber,10003,Manhattan,Lower East Side,10003,Manhattan,Lower East Side,2019-06-09,2019-06-09,67.4,3.6,0.64,40.0,5
Subscriber,10005,Manhattan,Lower Manhattan,10003,Manhattan,Lower East Side,2020-11-11,2020-11-11,52.7,6.0,0.69,10.0,2
Subscriber,10011,Manhattan,Chelsea and Clinton,10003,Manhattan,Lower East Side,2019-01-09,2019-01-09,25.3,2.8,0.0,0.0,28
Customer,10009,Manhattan,Lower East Side,10003,Manhattan,Lower East Side,2020-10-16,2020-10-16,58.5,4.9,0.0,10.0,15
Subscriber,10011,Manhattan,Chelsea and Clinton,10003,Manhattan,Lower East Side,2019-06-20,2019-06-20,71.8,3.7,0.15,20.0,45
Customer,10016,Manhattan,Gramercy Park and Murray Hill,10003,Manhattan,Lower East Side,2019-05-24,2019-05-24,60.2,3.4,0.99,30.0,7
Subscriber,10011,Manhattan,Chelsea and Clinton,10003,Manhattan,Lower East Side,2019-10-10,2019-10-10,58.7,2.6,0.0,20.0,33
Customer,10017,Manhattan,Gramercy Park and Murray Hill,10003,Manhattan,Lower East Side,2020-12-05,2020-12-05,45.7,2.0,0.0,20.0,1
Subscriber,10009,Manhattan,Lower East Side,10003,Manhattan,Lower East Side,2020-08-13,2020-08-13,75.4,3.3,0.0,30.0,5
Subscriber,10036,Manhattan,Chelsea and Clinton,10003,Manhattan,Lower East Side,2019-08-20,2019-08-20,75.1,1.8,0.0,40.0,1
Subscriber,10003,Manhattan,Lower East Side,10003,Manhattan,Lower East Side,2019-09-17,2019-09-17,64.3,2.4,0.34,20.0,18
Customer,10001,Manhattan,Chelsea and Clinton,10003,Manhattan,Lower East Side,2020-07-25,2020-07-26,78.2,2.5,0.0,20.0,2
Subscriber,11201,Brooklyn,Northwest Brooklyn,10003,Manhattan,Lower East Side,2019-06-20,2019-06-20,71.8,3.7,0.15,30.0,10
Subscriber,10014,Manhattan,Greenwich Village and Soho,10003,Manhattan,Lower East Side,2020-11-29,2020-11-29,41.5,999.9,0.02,20.0,4
Subscriber,10168,Manhattan,Gramercy Park and Murray Hill,10003,Manhattan,Lower East Side,2019-10-10,2019-10-10,58.7,2.6,0.0,20.0,12
